index,date,competitor,name,group,params,price_x,article,url,price_old,price_y,price_personal,discount
566,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40100*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.77 г'}",6490,51498,https://sunlight.net/catalog/earring_51498.html,,6 490 ₽,,['ХИТ-цена']
566,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40100*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.77 г'}",6490,51498,https://sunlight.net/catalog/earring_51498.html,,6 490 ₽,,['ХИТ-цена']
566,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40100*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.77 г'}",6490,51498,https://sunlight.net/catalog/earring_51498.html,,6 490 ₽,,['ХИТ-цена']
567,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '35-0479-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.27 г'}",2490,75809,https://sunlight.net/catalog/pendants_75809.html,,2 490 ₽,,['ХИТ-цена']
567,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '35-0479-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.27 г'}",2490,75809,https://sunlight.net/catalog/pendants_75809.html,,2 490 ₽,,['ХИТ-цена']
567,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '35-0479-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.27 г'}",2490,75809,https://sunlight.net/catalog/pendants_75809.html,,2 490 ₽,,['ХИТ-цена']
567,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '35-0479-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.27 г'}",2490,75809,https://sunlight.net/catalog/pendants_75809.html,,2 490 ₽,,['ХИТ-цена']
567,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '35-0479-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.27 г'}",2490,75809,https://sunlight.net/catalog/pendants_75809.html,,2 490 ₽,,['ХИТ-цена']
568,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-63-0184-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.21 г'}",1990,993847,https://sunlight.net/catalog/pendants_993847.html,,1 990 ₽,,['ХИТ-цена']
568,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-63-0184-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.21 г'}",1990,993847,https://sunlight.net/catalog/pendants_993847.html,,1 990 ₽,,['ХИТ-цена']
568,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-63-0184-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.21 г'}",1990,993847,https://sunlight.net/catalog/pendants_993847.html,,1 990 ₽,,['ХИТ-цена']
568,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-63-0184-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.21 г'}",1990,993847,https://sunlight.net/catalog/pendants_993847.html,,1 990 ₽,,['ХИТ-цена']
568,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '00-63-0184-00К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.21 г'}",1990,993847,https://sunlight.net/catalog/pendants_993847.html,,1 990 ₽,,['ХИТ-цена']
569,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
569,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
569,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
569,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
569,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '200100.16-1ш/з*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '1.04 г'}",10490,271510,https://sunlight.net/catalog/earring_271510.html,,10 490 ₽,,['ХИТ-цена']
570,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-948-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '2,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6495,320587,https://sunlight.net/catalog/ring_42370.html,,6 495 ₽,,['ХИТ-цена']
570,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-948-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '2,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6495,320587,https://sunlight.net/catalog/ring_42370.html,,6 495 ₽,,['ХИТ-цена']
570,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-948-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '2,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6495,320587,https://sunlight.net/catalog/ring_42370.html,,6 495 ₽,,['ХИТ-цена']
570,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-948-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '2,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6495,320587,https://sunlight.net/catalog/ring_42370.html,,6 495 ₽,,['ХИТ-цена']
570,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-948-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '2,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6495,320587,https://sunlight.net/catalog/ring_42370.html,,6 495 ₽,,['ХИТ-цена']
571,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10143-C5Y-01', 'Материал изделия': 'Желтое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Италия', 'Вес изделия': '2.08 г'}",40990,82998,https://sunlight.net/catalog/earring_82998.html,136 633 ₽,40 990 ₽,24 594 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
571,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10143-C5Y-01', 'Материал изделия': 'Желтое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Италия', 'Вес изделия': '2.08 г'}",40990,82998,https://sunlight.net/catalog/earring_82998.html,136 633 ₽,40 990 ₽,24 594 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
571,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10143-C5Y-01', 'Материал изделия': 'Желтое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Италия', 'Вес изделия': '2.08 г'}",40990,82998,https://sunlight.net/catalog/earring_82998.html,136 633 ₽,40 990 ₽,24 594 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
571,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10143-C5Y-01', 'Материал изделия': 'Желтое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Италия', 'Вес изделия': '2.08 г'}",40990,82998,https://sunlight.net/catalog/earring_82998.html,136 633 ₽,40 990 ₽,24 594 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
571,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '10143-C5Y-01', 'Материал изделия': 'Желтое золото', 'Диаметр серег': '30 мм', 'Страна производства': 'Италия', 'Вес изделия': '2.08 г'}",40990,82998,https://sunlight.net/catalog/earring_82998.html,136 633 ₽,40 990 ₽,24 594 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
572,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-950-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",12790,320588,https://sunlight.net/catalog/ring_35937.html,,12 790 ₽,,['ХИТ-цена']
572,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-950-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",12790,320588,https://sunlight.net/catalog/ring_35937.html,,12 790 ₽,,['ХИТ-цена']
572,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-950-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",12790,320588,https://sunlight.net/catalog/ring_35937.html,,12 790 ₽,,['ХИТ-цена']
572,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-950-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",12790,320588,https://sunlight.net/catalog/ring_35937.html,,12 790 ₽,,['ХИТ-цена']
572,19.06.2024,Sunlight,"
    Золотое обручальное кольцо 
  ",Кольца,"{'Модель': '10-950-000К*', 'Материал изделия': 'Розовое золото', 'Ширина кольца': '4,0 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.59 г'}",12790,320588,https://sunlight.net/catalog/ring_35937.html,,12 790 ₽,,['ХИТ-цена']
573,19.06.2024,Sunlight,"
    Колье-леска с золотым замком
  ",Колье,"{'Модель': '01Л011654*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7490,134012,https://sunlight.net/catalog/necklace_134012.html,14 980 ₽,7 490 ₽,4 494 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
573,19.06.2024,Sunlight,"
    Колье-леска с золотым замком
  ",Колье,"{'Модель': '01Л011654*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7490,134012,https://sunlight.net/catalog/necklace_134012.html,14 980 ₽,7 490 ₽,4 494 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
573,19.06.2024,Sunlight,"
    Колье-леска с золотым замком
  ",Колье,"{'Модель': '01Л011654*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7490,134012,https://sunlight.net/catalog/necklace_134012.html,14 980 ₽,7 490 ₽,4 494 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
573,19.06.2024,Sunlight,"
    Колье-леска с золотым замком
  ",Колье,"{'Модель': '01Л011654*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7490,134012,https://sunlight.net/catalog/necklace_134012.html,14 980 ₽,7 490 ₽,4 494 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
573,19.06.2024,Sunlight,"
    Колье-леска с золотым замком
  ",Колье,"{'Модель': '01Л011654*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.47 г'}",7490,134012,https://sunlight.net/catalog/necklace_134012.html,14 980 ₽,7 490 ₽,4 494 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
574,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050154П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.2 г'}",18528,35525,https://sunlight.net/catalog/chains_35525.html,,18 528 ₽,,['ХИТ-цена']
574,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050154П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.2 г'}",18528,35525,https://sunlight.net/catalog/chains_35525.html,,18 528 ₽,,['ХИТ-цена']
574,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050154П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.2 г'}",18528,35525,https://sunlight.net/catalog/chains_35525.html,,18 528 ₽,,['ХИТ-цена']
574,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050154П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.2 г'}",18528,35525,https://sunlight.net/catalog/chains_35525.html,,18 528 ₽,,['ХИТ-цена']
574,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050154П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,16 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.2 г'}",18528,35525,https://sunlight.net/catalog/chains_35525.html,,18 528 ₽,,['ХИТ-цена']
575,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,08 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '6.35 г'}",33592,46797,https://sunlight.net/catalog/chains_46797.html,,33 592 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
575,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,08 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '6.35 г'}",33592,46797,https://sunlight.net/catalog/chains_46797.html,,33 592 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
575,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,08 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '6.35 г'}",33592,46797,https://sunlight.net/catalog/chains_46797.html,,33 592 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
575,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,08 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '6.35 г'}",33592,46797,https://sunlight.net/catalog/chains_46797.html,,33 592 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
575,19.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,08 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '6.35 г'}",33592,46797,https://sunlight.net/catalog/chains_46797.html,,33 592 ₽,,"['ХИТ-цена', 'Выгодно! Золото 5 290 р/г']"
576,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'Т140035517*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.39 г'}",3790,65775,https://sunlight.net/catalog/pendants_65775.html,,3 790 ₽,,['ХИТ-цена']
576,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'Т140035517*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.39 г'}",3790,65775,https://sunlight.net/catalog/pendants_65775.html,,3 790 ₽,,['ХИТ-цена']
576,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'Т140035517*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.39 г'}",3790,65775,https://sunlight.net/catalog/pendants_65775.html,,3 790 ₽,,['ХИТ-цена']
576,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'Т140035517*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.39 г'}",3790,65775,https://sunlight.net/catalog/pendants_65775.html,,3 790 ₽,,['ХИТ-цена']
576,19.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': 'Т140035517*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.39 г'}",3790,65775,https://sunlight.net/catalog/pendants_65775.html,,3 790 ₽,,['ХИТ-цена']
577,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",6990,46707,https://sunlight.net/catalog/earring_46707.html,,6 990 ₽,,['ХИТ-цена']
577,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",6990,46707,https://sunlight.net/catalog/earring_46707.html,,6 990 ₽,,['ХИТ-цена']
577,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",6990,46707,https://sunlight.net/catalog/earring_46707.html,,6 990 ₽,,['ХИТ-цена']
577,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",6990,46707,https://sunlight.net/catalog/earring_46707.html,,6 990 ₽,,['ХИТ-цена']
577,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-01-0015-40120*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.74 г'}",6990,46707,https://sunlight.net/catalog/earring_46707.html,,6 990 ₽,,['ХИТ-цена']
578,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",34780,256231,https://sunlight.net/catalog/ring_256231.html,69 560 ₽,34 780 ₽,20 868 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
578,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",34780,256231,https://sunlight.net/catalog/ring_256231.html,69 560 ₽,34 780 ₽,20 868 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
578,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",34780,256231,https://sunlight.net/catalog/ring_256231.html,69 560 ₽,34 780 ₽,20 868 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
578,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",34780,256231,https://sunlight.net/catalog/ring_256231.html,69 560 ₽,34 780 ₽,20 868 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
578,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': '2-355*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '3.22 г'}",34780,256231,https://sunlight.net/catalog/ring_256231.html,69 560 ₽,34 780 ₽,20 868 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
579,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",34480,343552,https://sunlight.net/catalog/ring_343552.html,68 960 ₽,34 480 ₽,20 688 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
579,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",34480,343552,https://sunlight.net/catalog/ring_343552.html,68 960 ₽,34 480 ₽,20 688 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
579,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",34480,343552,https://sunlight.net/catalog/ring_343552.html,68 960 ₽,34 480 ₽,20 688 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
579,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",34480,343552,https://sunlight.net/catalog/ring_343552.html,68 960 ₽,34 480 ₽,20 688 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
579,19.06.2024,Sunlight,"
    Золотое кольцо
  ",Кольца,"{'Модель': 'кл4064-01*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",34480,343552,https://sunlight.net/catalog/ring_343552.html,68 960 ₽,34 480 ₽,20 688 ₽,"['Цены 8 марта! Ещё -5%, код: МАРТ до 20.06']"
580,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
580,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
580,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
580,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
580,19.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '30906.1*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.73 г'}",5490,91078,https://sunlight.net/catalog/earring_91078.html,,5 490 ₽,,['ХИТ-цена']
581,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",9990,88213,https://sunlight.net/catalog/pendants_88213.html,19 980 ₽,9 990 ₽,5 994 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
581,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",9990,88213,https://sunlight.net/catalog/pendants_88213.html,19 980 ₽,9 990 ₽,5 994 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
581,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",9990,88213,https://sunlight.net/catalog/pendants_88213.html,19 980 ₽,9 990 ₽,5 994 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
581,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",9990,88213,https://sunlight.net/catalog/pendants_88213.html,19 980 ₽,9 990 ₽,5 994 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
581,19.06.2024,Sunlight,"
    Золотой крест-подвеска
  ",Крест-подвеска,"{'Модель': '12623.1*', 'Материал изделия': 'Белое золото, Розовое золото', 'Покрытие': 'с элементами родия', 'Страна производства': 'Россия', 'Вес изделия': '0.78 г'}",9990,88213,https://sunlight.net/catalog/pendants_88213.html,19 980 ₽,9 990 ₽,5 994 ₽,"['Цены 8 марта! Ещё -10%, код: МАРТ до 20.06']"
